time_unix_epoch,time_unix_epoch,user_accel_x,user_accel_y,user_accel_z,accel_x,accel_y,accel_z,accel_longitudinal,accel_lateral,accel_vertical,usage_probability
1467938908.68,1467938908.68,-0.498259856602,0.145251091248,0.431210358874,-1.095703125,1.01806640625,10.3798828125,0.146705318378,-0.429661643983,-0.499170871606,0
1467938908.73,1467938908.73,-0.319085249281,0.098542689401,0.481030095416,-1.41015625,0.912109375,9.52294921875,0.075289598719,-0.252303809767,-0.523058576587,0
1467938908.79,1467938908.79,-0.230533475112,0.0631004152823,0.482157892245,-1.75927734375,1.05419921875,9.9794921875,0.0306018736011,-0.168172497424,-0.510279448001,0
1467938908.85,1467938908.85,-0.249618360009,0.0412896375829,0.425927882848,-1.66650390625,1.14892578125,10.4897460938,0.0172304405769,-0.195070501663,-0.455059702139,0
1467938908.9,1467938908.9,-0.25044716185,0.0210997126367,0.366275522425,-1.36474609375,1.0654296875,10.0517578125,0.00400966660383,-0.204279178168,-0.394437164858,0
1467938908.96,1467938908.96,-0.232036510119,0.00297398353254,0.304074990408,-1.12109375,0.846354166667,9.615234375,-0.00876280306889,-0.194694833518,-0.329132984494,0
1467938909.02,1467938909.02,-0.152304403141,-0.0453242471057,0.22779205438,-1.123046875,0.674153645833,9.541015625,-0.0554569948893,-0.129916797532,-0.239136542728,0
1467938909.07,1467938909.07,-0.00945637543918,-0.124993298297,0.134998180946,-1.03125,0.59814453125,9.63720703125,-0.137672617067,-0.00847431864872,-0.122113442945,0
1467938909.13,1467938909.13,0.128293959058,-0.167657357171,0.077140103591,-0.70166015625,0.73046875,9.9921875,-0.187493427477,0.115665080645,-0.0445727349228,0
1467938909.19,1467938909.19,0.261162963111,-0.183715115743,0.0445627095464,-0.55859375,0.92236328125,9.95263671875,-0.214508434622,0.240655279174,0.00378684795209,0
1467938909.25,1467938909.25,0.360767333506,-0.0960696648094,0.0668565525559,-0.61767578125,1.138671875,9.53125,-0.142815576585,0.350961367702,-0.0167951631815,0
1467938909.31,1467938909.31,0.446699992239,0.0256196567693,0.107682416937,-0.4794921875,1.2646484375,9.7421875,-0.0391738743521,0.454398908034,-0.0614800190554,0
1467938909.38,1467938909.38,0.547833110188,0.107370050766,0.1005834795,-0.0859375,1.20849609375,10.216796875,0.0269855247864,0.563957970356,-0.0546778738777,0
1467938909.44,1467938909.44,0.64775562232,0.178055539485,0.0909948143304,0.13427734375,1.037109375,9.7373046875,0.0813946657996,0.671448216623,-0.0458626034665,0
1467938909.5,1467938909.5,0.69904479814,0.130124903377,0.125658969106,-0.056640625,1.0283203125,9.44775390625,0.0196122460023,0.717980568003,-0.0741994648221,0
1467938909.56,1467938909.56,0.723497372077,0.0853146225877,0.200249129073,-0.4638671875,1.04052734375,10.3276367188,-0.0402889063292,0.740409078342,-0.144906682591,0
1467938909.62,1467938909.62,0.643626574263,0.0526342675329,0.430045805125,-0.4248046875,1.06298828125,10.6064453125,-0.0905168728066,0.671066561857,-0.378736442684,0
1467938909.68,1467938909.68,0.507653051043,0.0752644677561,0.709015540087,0.0009765625,1.15966796875,11.2158203125,-0.0826450044044,0.556774840619,-0.670261871604,0
